mp_id	fullname	year	guid	format	decl_url
15953	Гордєєв Андрій Анатолійович	2013	afec2638-2e61-4e65-86b8-4537d77bed8b	json	http://itd.rada.gov.ua/declview/Home/Main/15953/2013
15953	Гордєєв Андрій Анатолійович	2014	7055a1ab-068f-4e41-83b4-499e29732d1d	json	http://itd.rada.gov.ua/declview/Home/Main/15953/2014
15953	Гордєєв Андрій Анатолійович	2015	48576d4b-437d-4af1-81f3-7c91b072c0ec	json	http://itd.rada.gov.ua/declview/Home/Main/15953/2015
17995	Грановський Олександр Михайлович	2013	2d48106d-6863-4b07-888b-9fe5299d027a	json	http://itd.rada.gov.ua/declview/Home/Main/17995/2013
17995	Грановський Олександр Михайлович	2014	0619c825-f92d-4b03-8531-88f36ae2f893	json	http://itd.rada.gov.ua/declview/Home/Main/17995/2014
17995	Грановський Олександр Михайлович	2015	c4b7577f-babc-435e-8ed8-7f278bafb17d	json	http://itd.rada.gov.ua/declview/Home/Main/17995/2015
5414	Гринів Ігор Олексійович	2013	9da34d3d-1670-48e2-84ba-79fcfdadddfe	json	http://itd.rada.gov.ua/declview/Home/Main/5414/2013
5414	Гринів Ігор Олексійович	2014	feb3bfec-9b36-4ce0-864c-30b58b7947e5	json	http://itd.rada.gov.ua/declview/Home/Main/5414/2014
5414	Гринів Ігор Олексійович	2015	ef9a5726-669a-4a19-8468-f9fe3ac54eea	json	http://itd.rada.gov.ua/declview/Home/Main/5414/2015
15646	Гриневич Лілія Михайлівна	2013	ade78240-d601-4864-8016-59bd5dfb0405	json	http://itd.rada.gov.ua/declview/Home/Main/15646/2013
15646	Гриневич Лілія Михайлівна	2014	8896c2d1-47cc-4f9f-87c8-0b0af9ba51b9	json	http://itd.rada.gov.ua/declview/Home/Main/15646/2014
15646	Гриневич Лілія Михайлівна	2015	2e1d8a27-2827-4abd-89a6-c76bef346d82	json	http://itd.rada.gov.ua/declview/Home/Main/15646/2015
17973	Гройсман Володимир Борисович	2013	bd886948-49ce-43b1-8106-83b9997f85cc	json	http://itd.rada.gov.ua/declview/Home/Main/17973/2013
17973	Гройсман Володимир Борисович	2014	fe7cf19f-777e-47b8-8e20-c51c0b18eb8a	json	http://itd.rada.gov.ua/declview/Home/Main/17973/2014
17973	Гройсман Володимир Борисович	2015	5e0aea9e-327f-48f4-8bf8-58034f843650	json	http://itd.rada.gov.ua/declview/Home/Main/17973/2015
18077	Гудзенко Віталій Іванович	2013	613a399e-6742-48c7-8e18-c57d3c5ab4dd	json	http://itd.rada.gov.ua/declview/Home/Main/18077/2013
18077	Гудзенко Віталій Іванович	2014	cb033f88-a3fd-477f-8cae-142cbe590b4f	json	http://itd.rada.gov.ua/declview/Home/Main/18077/2014
18077	Гудзенко Віталій Іванович	2015	f1cab349-2434-43e7-876e-233df2bfa11b	json	http://itd.rada.gov.ua/declview/Home/Main/18077/2015
14674	Гузь Ігор Володимирович	2013	5ab9529d-0d8f-4c00-8722-2efc1e275ae1	json	http://itd.rada.gov.ua/declview/Home/Main/14674/2013
14674	Гузь Ігор Володимирович	2014	628c2c7e-101d-492d-8064-4a1628fd2274	json	http://itd.rada.gov.ua/declview/Home/Main/14674/2014
14674	Гузь Ігор Володимирович	2015	48d798fe-db22-4554-8c3e-e1d7c1c2aba4	json	http://itd.rada.gov.ua/declview/Home/Main/14674/2015
18078	Гуляєв Василь Олександрович	2013	2c47a7e0-7de1-44bd-81ae-a69e780a95af	json	http://itd.rada.gov.ua/declview/Home/Main/18078/2013
18078	Гуляєв Василь Олександрович	2014	6d8727e7-2487-449e-8d92-1d49c8750c9c	json	http://itd.rada.gov.ua/declview/Home/Main/18078/2014
18078	Гуляєв Василь Олександрович	2015	e3ff9400-fc0d-4390-84ea-6a4172e3f0cd	json	http://itd.rada.gov.ua/declview/Home/Main/18078/2015
18036	Гусак Володимир Георгійович	2014	30c54b5f-1bfc-47ff-8b3d-e08a98d8a541	json	http://itd.rada.gov.ua/declview/Home/Main/18036/2014
18036	Гусак Володимир Георгійович	2015	eac061a9-6842-4cec-8057-c47fb1ebc65b	json	http://itd.rada.gov.ua/declview/Home/Main/18036/2015
18017	Діденко Ігор Анатолійович	2013	3c644562-f92a-4e59-8d42-1dff2f132226	json	http://itd.rada.gov.ua/declview/Home/Main/18017/2013
18017	Діденко Ігор Анатолійович	2014	5e2b7058-8b64-40df-837e-0052f06ddce8	json	http://itd.rada.gov.ua/declview/Home/Main/18017/2014
18017	Діденко Ігор Анатолійович	2015	1a2bb47f-007b-455e-8076-1689fe341ca0	json	http://itd.rada.gov.ua/declview/Home/Main/18017/2015
18083	Дідич Валентин Володимирович	2013	07432f19-7787-4e6d-87b7-2cae9f18dddb	json	http://itd.rada.gov.ua/declview/Home/Main/18083/2013
18083	Дідич Валентин Володимирович	2014	1c39048e-5591-4425-8c3e-af8478a80cee	json	http://itd.rada.gov.ua/declview/Home/Main/18083/2014
18083	Дідич Валентин Володимирович	2015	3665e879-d009-4937-899c-63611c88704e	json	http://itd.rada.gov.ua/declview/Home/Main/18083/2015
18079	Давиденко Валерій Миколайович	2013	13b181b0-26f9-446c-812f-34064355bcfc	json	http://itd.rada.gov.ua/declview/Home/Main/18079/2013
18079	Давиденко Валерій Миколайович	2014	930a81c6-6575-4cb4-8b96-6285052d6438	json	http://itd.rada.gov.ua/declview/Home/Main/18079/2014
18079	Давиденко Валерій Миколайович	2015	4e1e2853-c129-4b95-8b11-27c1247ac5a7	json	http://itd.rada.gov.ua/declview/Home/Main/18079/2015
20121	Данілін Владислав Юрійович	2015	7957c373-137c-4da5-8e91-a0dbfd47ffa6	json	http://itd.rada.gov.ua/declview/Home/Main/20121/2015
18009	Данченко Олександр Іванович	2013	dac30517-566e-4497-828c-8ce2e6e35f84	json	http://itd.rada.gov.ua/declview/Home/Main/18009/2013
18009	Данченко Олександр Іванович	2014	18ce234c-9dea-4891-8268-dab77e5b83bf	json	http://itd.rada.gov.ua/declview/Home/Main/18009/2014
18009	Данченко Олександр Іванович	2015	aa2ff16c-aa66-490b-8bb3-22c382c78d85	json	http://itd.rada.gov.ua/declview/Home/Main/18009/2015
17956	Дейдей Євген Сергійович	2013	38371933-d54d-43a1-8c6c-370c83e36b0f	json	http://itd.rada.gov.ua/declview/Home/Main/17956/2013
17956	Дейдей Євген Сергійович	2014	2a09256e-f324-4b3d-8e18-650f0cc09690	json	http://itd.rada.gov.ua/declview/Home/Main/17956/2014
17956	Дейдей Євген Сергійович	2015	7ca14176-08e1-46b6-8685-08d41c0946e7	json	http://itd.rada.gov.ua/declview/Home/Main/17956/2015
18080	Демчак Руслан Євгенійович	2013	0e00907c-448e-4cdc-8c8f-50d6385b1763	json	http://itd.rada.gov.ua/declview/Home/Main/18080/2013
18080	Демчак Руслан Євгенійович	2014	336c8f3b-b40b-4320-829b-76f964facedd	json	http://itd.rada.gov.ua/declview/Home/Main/18080/2014
18080	Демчак Руслан Євгенійович	2015	0aba2ab4-e199-4c4a-8b62-bfe329c47c8b	json	http://itd.rada.gov.ua/declview/Home/Main/18080/2015
8757	Денісова Людмила Леонтіївна	2013	79bddd17-fedf-44a4-88ec-0b69c8de3e09	json	http://itd.rada.gov.ua/declview/Home/Main/8757/2013
8757	Денісова Людмила Леонтіївна	2014	afa1ad40-e9bc-42b6-8fc7-21b1e4c681bc	json	http://itd.rada.gov.ua/declview/Home/Main/8757/2014
8757	Денісова Людмила Леонтіївна	2015	a680ddb5-5ee1-4a6f-8f07-fb137dbf1b7e	json	http://itd.rada.gov.ua/declview/Home/Main/8757/2015
15815	Денисенко Анатолій Петрович	2013	94a1acff-57e8-44f4-8ad4-03dc8e55478b	json	http://itd.rada.gov.ua/declview/Home/Main/15815/2013
15815	Денисенко Анатолій Петрович	2014	2f2eb459-6257-4946-8bff-8d0cee1347b3	json	http://itd.rada.gov.ua/declview/Home/Main/15815/2014
15815	Денисенко Анатолій Петрович	2015	d68934d7-febb-45e4-8cdc-fe4eb16b641b	json	http://itd.rada.gov.ua/declview/Home/Main/15815/2015
18081	Денисенко Андрій Сергійович	2013	2a4e06ef-327c-4133-8a86-3dfc1d23684e	json	http://itd.rada.gov.ua/declview/Home/Main/18081/2013
18081	Денисенко Андрій Сергійович	2014	8475848e-f1ec-4e21-8f1b-fde4770e7bc3	json	http://itd.rada.gov.ua/declview/Home/Main/18081/2014
18081	Денисенко Андрій Сергійович	2015	1ce39807-7a02-4984-8d7d-0699d08712ad	json	http://itd.rada.gov.ua/declview/Home/Main/18081/2015
17986	Денисенко Вадим Ігорович	2013	6c8571e1-370f-4e42-8bdf-df27128fb613	json	http://itd.rada.gov.ua/declview/Home/Main/17986/2013
17986	Денисенко Вадим Ігорович	2014	2d1f5200-83b6-4829-8e7e-a0d6f28eaca4	json	http://itd.rada.gov.ua/declview/Home/Main/17986/2014
17986	Денисенко Вадим Ігорович	2015	0fbe67b4-0f86-49cd-8113-8f224c01d48e	json	http://itd.rada.gov.ua/declview/Home/Main/17986/2015
15768	Дерев'янко Юрій Богданович	2013	aeaecbe5-797b-4f62-8343-981aa20836e7	json	http://itd.rada.gov.ua/declview/Home/Main/15768/2013
15768	Дерев'янко Юрій Богданович	2014	ee9b9367-c966-48e0-8a8c-bc52ef58191a	json	http://itd.rada.gov.ua/declview/Home/Main/15768/2014
15768	Дерев'янко Юрій Богданович	2015	8d45f7eb-ecba-4871-8640-fadcf4c5c775	json	http://itd.rada.gov.ua/declview/Home/Main/15768/2015
2284	Деркач Андрій Леонідович	2013	60173505-b734-40b3-85c6-5c112d6366c5	json	http://itd.rada.gov.ua/declview/Home/Main/2284/2013
2284	Деркач Андрій Леонідович	2014	c283a23e-9878-48d2-898f-e7b34cfef4ed	json	http://itd.rada.gov.ua/declview/Home/Main/2284/2014
2284	Деркач Андрій Леонідович	2015	15e6a2ea-f77f-49b2-810c-ee2fdde28aa3	json	http://itd.rada.gov.ua/declview/Home/Main/2284/2015
6130	Дехтярчук Олександр Володимирович	2013	e532e434-f5cc-4e2a-8389-ea4045ad96ac	json	http://itd.rada.gov.ua/declview/Home/Main/6130/2013
6130	Дехтярчук Олександр Володимирович	2014	2527d8c6-e70c-431a-8b5f-f164e49afc2e	json	http://itd.rada.gov.ua/declview/Home/Main/6130/2014
6130	Дехтярчук Олександр Володимирович	2015	c57ec9b5-7922-4726-832f-ea59f88b4c5f	json	http://itd.rada.gov.ua/declview/Home/Main/6130/2015
2394	Джемілєв Мустафа	2013	faa6c285-47e4-423c-8d4a-f81e8feae5a0	json	http://itd.rada.gov.ua/declview/Home/Main/2394/2013
2394	Джемілєв Мустафа	2014	fdbb9e6b-ed71-43fc-87db-428fa7c24dcb	json	http://itd.rada.gov.ua/declview/Home/Main/2394/2014
2394	Джемілєв Мустафа	2015	7d812dcf-cc72-4158-84bd-1b6f908d643f	json	http://itd.rada.gov.ua/declview/Home/Main/2394/2015
15652	Дзензерський Денис Вікторович	2013	6dbe3f7b-2c57-4dbf-8fe3-3ee0c0c6d806	json	http://itd.rada.gov.ua/declview/Home/Main/15652/2013
15652	Дзензерський Денис Вікторович	2014	b0b4ea6f-6d32-4770-89ee-10545313f308	json	http://itd.rada.gov.ua/declview/Home/Main/15652/2014
15652	Дзензерський Денис Вікторович	2015	8fc8e4a7-72c0-464c-8e21-f70cd0d9dd7a	json	http://itd.rada.gov.ua/declview/Home/Main/15652/2015
18082	Дзюблик Павло Володимирович	2013	dbd08cdb-0ebe-4d4b-8a21-734e9a5cc49a	json	http://itd.rada.gov.ua/declview/Home/Main/18082/2013
18082	Дзюблик Павло Володимирович	2014	f97fcd23-588d-41f7-8417-483e421fdd14	json	http://itd.rada.gov.ua/declview/Home/Main/18082/2014
18082	Дзюблик Павло Володимирович	2015	933437c4-534d-422c-88bf-dd63275de2c8	json	http://itd.rada.gov.ua/declview/Home/Main/18082/2015
15767	Дирів Анатолій Борисович	2013	a43165f0-4e89-4c48-8b5b-0fa48f0fb1d7	json	http://itd.rada.gov.ua/declview/Home/Main/15767/2013
15767	Дирів Анатолій Борисович	2014	f9802934-a021-43de-89ba-d3920d5b8eae	json	http://itd.rada.gov.ua/declview/Home/Main/15767/2014
15767	Дирів Анатолій Борисович	2015	301e9685-b5af-48bf-8faf-547a972eb90f	json	http://itd.rada.gov.ua/declview/Home/Main/15767/2015
18084	Дмитренко Олег Миколайович	2013	44f0fa0b-a2c2-48b7-827e-5af1957ad2e8	json	http://itd.rada.gov.ua/declview/Home/Main/18084/2013
18084	Дмитренко Олег Миколайович	2014	d49aa980-4ab1-46da-8167-cf693132534c	json	http://itd.rada.gov.ua/declview/Home/Main/18084/2014
18084	Дмитренко Олег Миколайович	2015	1a002d00-8df2-4273-81e3-5c0ecd82398b	json	http://itd.rada.gov.ua/declview/Home/Main/18084/2015
15818	Добкін Дмитро Маркович	2013	98c24abb-8830-4804-8eaa-7ac7f7ed4cdb	json	http://itd.rada.gov.ua/declview/Home/Main/15818/2013
15818	Добкін Дмитро Маркович	2014	e2308349-e9eb-4628-8537-3fb37ae28205	json	http://itd.rada.gov.ua/declview/Home/Main/15818/2014
15818	Добкін Дмитро Маркович	2015	e9039165-d550-4dad-8505-71aabc774d72	json	http://itd.rada.gov.ua/declview/Home/Main/15818/2015
5578	Добкін Михайло Маркович	2013	39bf519e-f3bd-4579-8ded-80920a018a7f	json	http://itd.rada.gov.ua/declview/Home/Main/5578/2013
5578	Добкін Михайло Маркович	2014	dbb887da-1a9b-4f22-8617-b0c4edc9650a	json	http://itd.rada.gov.ua/declview/Home/Main/5578/2014
5578	Добкін Михайло Маркович	2015	d2c76896-7a47-41cd-88d7-006365c77f64	json	http://itd.rada.gov.ua/declview/Home/Main/5578/2015
18085	Добродомов Дмитро Євгенович	2013	54bb8668-4fab-49d1-898d-28de6f444524	json	http://itd.rada.gov.ua/declview/Home/Main/18085/2013
18085	Добродомов Дмитро Євгенович	2014	5e779e80-dd49-4e29-86c8-60303f80d322	json	http://itd.rada.gov.ua/declview/Home/Main/18085/2014
18085	Добродомов Дмитро Євгенович	2015	a48b093c-57a6-41f4-8f36-c80de94aec88	json	http://itd.rada.gov.ua/declview/Home/Main/18085/2015
6201	Довбенко Михайло Володимирович	2013	8cd40fac-8d1a-407d-87b1-41fb37b49a1d	json	http://itd.rada.gov.ua/declview/Home/Main/6201/2013
6201	Довбенко Михайло Володимирович	2014	b31e3786-30bf-438a-8771-6d6ee5a6a00e	json	http://itd.rada.gov.ua/declview/Home/Main/6201/2014
6201	Довбенко Михайло Володимирович	2015	3c65b58f-4798-4ef7-8413-5c037c66ea97	json	http://itd.rada.gov.ua/declview/Home/Main/6201/2015
18086	Довгий Олесь Станіславович	2013	e4db1e32-cda4-4461-8191-9acfc55a54f6	json	http://itd.rada.gov.ua/declview/Home/Main/18086/2013
18086	Довгий Олесь Станіславович	2014	76bc266e-2838-4d9a-83f3-e06d815dd3e5	json	http://itd.rada.gov.ua/declview/Home/Main/18086/2014
18086	Довгий Олесь Станіславович	2015	5b4b7de8-dff8-498a-89fd-7469f2ebd4cf	json	http://itd.rada.gov.ua/declview/Home/Main/18086/2015
15644	Долженков Олександр Валерійович	2013	ec30da4a-26b1-4260-870e-55c940c9e45f	json	http://itd.rada.gov.ua/declview/Home/Main/15644/2013
15644	Долженков Олександр Валерійович	2014	3b0d208d-2386-4f4b-832a-af66a521fa4f	json	http://itd.rada.gov.ua/declview/Home/Main/15644/2014
15644	Долженков Олександр Валерійович	2015	b37976ce-eb51-4b21-8519-542ed5e691ec	json	http://itd.rada.gov.ua/declview/Home/Main/15644/2015
15727	Домбровський Олександр Георгійович	2013	04b920b0-f6cc-4b2e-8ec1-64745262db66	json	http://itd.rada.gov.ua/declview/Home/Main/15727/2013
15727	Домбровський Олександр Георгійович	2014	f249350f-6306-4df5-85b2-322cda01be5d	json	http://itd.rada.gov.ua/declview/Home/Main/15727/2014
15727	Домбровський Олександр Георгійович	2015	6966350e-af2e-4e0a-887f-233facc99057	json	http://itd.rada.gov.ua/declview/Home/Main/15727/2015
3849	Донець Тетяна Анатоліївна	2013	98875b42-3fbf-4ca7-8d8e-64726f8038b9	json	http://itd.rada.gov.ua/declview/Home/Main/3849/2013
3849	Донець Тетяна Анатоліївна	2014	97491513-dcc2-4069-82d4-faab87b47cbc	json	http://itd.rada.gov.ua/declview/Home/Main/3849/2014
3849	Донець Тетяна Анатоліївна	2015	d40892ae-3a68-4448-8569-3ef1bb47a6e9	json	http://itd.rada.gov.ua/declview/Home/Main/3849/2015
18221	Драюк Сергій Євсейович	2013	f7897e1f-5335-430b-8b02-ca4ecc720106	json	http://itd.rada.gov.ua/declview/Home/Main/18221/2013
18221	Драюк Сергій Євсейович	2014	5a3e1719-4472-4831-8bc8-abdfd2aff4bc	json	http://itd.rada.gov.ua/declview/Home/Main/18221/2014
18221	Драюк Сергій Євсейович	2015	5a20d392-a7b3-4046-8e64-f342dd908c15	json	http://itd.rada.gov.ua/declview/Home/Main/18221/2015
18222	Дроздик Олександр Валерійович	2013	7fcb822a-7d9e-4f49-8a72-7fc089cf937c	json	http://itd.rada.gov.ua/declview/Home/Main/18222/2013
18222	Дроздик Олександр Валерійович	2014	fa040d47-f632-4610-8656-b5a8a25d6032	json	http://itd.rada.gov.ua/declview/Home/Main/18222/2014
18222	Дроздик Олександр Валерійович	2015	dacdc2ea-905d-4cd5-8776-53d47a6c49e8	json	http://itd.rada.gov.ua/declview/Home/Main/18222/2015
12272	Дубіль Валерій Олександрович	2013	b2c76d7e-7406-45f8-823e-c2e7d28a6d54	json	http://itd.rada.gov.ua/declview/Home/Main/12272/2013
12272	Дубіль Валерій Олександрович	2014	fa8f54bd-e2ba-4c8d-85e9-756ad810f3dd	json	http://itd.rada.gov.ua/declview/Home/Main/12272/2014
12272	Дубіль Валерій Олександрович	2015	eb7414c1-1626-485d-8be8-cf82e81b78a7	json	http://itd.rada.gov.ua/declview/Home/Main/12272/2015
18087	Дубінін Олександр Іванович	2013	77f749b8-58a9-4014-8d16-f377e676df9c	json	http://itd.rada.gov.ua/declview/Home/Main/18087/2013
18087	Дубінін Олександр Іванович	2014	a3a6d794-7525-4889-87bb-e04ab7af42c4	json	http://itd.rada.gov.ua/declview/Home/Main/18087/2014
18087	Дубінін Олександр Іванович	2015	566c7ea4-adc2-42d9-8cdd-1072368c106b	json	http://itd.rada.gov.ua/declview/Home/Main/18087/2015
18088	Дубневич Богдан Васильович	2013	fd6d14fe-fd69-4ab3-8f71-3872c2117e0c	json	http://itd.rada.gov.ua/declview/Home/Main/18088/2013
18088	Дубневич Богдан Васильович	2014	38293df0-7dbc-4793-8153-f11cb2a308f8	json	http://itd.rada.gov.ua/declview/Home/Main/18088/2014
18088	Дубневич Богдан Васильович	2015	b429df4b-aea4-4996-81f0-4b3ab4314bf8	json	http://itd.rada.gov.ua/declview/Home/Main/18088/2015
15790	Дубневич Ярослав Васильович	2013	fc19a0de-8007-4719-8fe4-9073703b223a	json	http://itd.rada.gov.ua/declview/Home/Main/15790/2013
15790	Дубневич Ярослав Васильович	2014	d8027cb4-a9ee-4e8f-883b-af6f60b1e328	json	http://itd.rada.gov.ua/declview/Home/Main/15790/2014
15790	Дубневич Ярослав Васильович	2015	866c24c8-55f6-42dc-8ffe-246020a92b3d	json	http://itd.rada.gov.ua/declview/Home/Main/15790/2015
15780	Дунаєв Сергій Володимирович	2013	0d39b486-18fb-40b7-8c1a-992f62f98e28	json	http://itd.rada.gov.ua/declview/Home/Main/15780/2013
15780	Дунаєв Сергій Володимирович	2014	64c61ff2-c0f4-4592-89dd-5e2b645130fb	json	http://itd.rada.gov.ua/declview/Home/Main/15780/2014
15780	Дунаєв Сергій Володимирович	2015	8f8f9fbf-448e-4cad-899b-f82574d6cf69	json	http://itd.rada.gov.ua/declview/Home/Main/15780/2015
2301	Жеваго Костянтин Валентинович	2013	18be83ef-40a4-474b-816a-6086f98c2b12	json	http://itd.rada.gov.ua/declview/Home/Main/2301/2013
2301	Жеваго Костянтин Валентинович	2014	65af656e-f786-495a-8d30-5f54a9b7b31b	json	http://itd.rada.gov.ua/declview/Home/Main/2301/2014
2301	Жеваго Костянтин Валентинович	2015	a6fa37f1-0e73-4260-802d-7c8d46b24e06	json	http://itd.rada.gov.ua/declview/Home/Main/2301/2015
18091	Жолобецький Олександр Олександрович	2013	a133f329-50c0-4399-8a26-516258877494	json	http://itd.rada.gov.ua/declview/Home/Main/18091/2013
18091	Жолобецький Олександр Олександрович	2014	b16785f2-b537-4d48-8ceb-ee7d4b286b13	json	http://itd.rada.gov.ua/declview/Home/Main/18091/2014
18091	Жолобецький Олександр Олександрович	2015	10e60b28-fb88-4d84-84ca-4ef10dbdc107	json	http://itd.rada.gov.ua/declview/Home/Main/18091/2015
18015	Журжій Андрій Валерійович	2013	61e5d0d7-bebe-403b-8a7c-ed4244762e22	json	http://itd.rada.gov.ua/declview/Home/Main/18015/2013
18015	Журжій Андрій Валерійович	2014	ebd9faeb-9a47-41a1-8e85-d41cf70b956a	json	http://itd.rada.gov.ua/declview/Home/Main/18015/2014
18015	Журжій Андрій Валерійович	2015	a0fa66be-b562-41be-8543-00c656539d20	json	http://itd.rada.gov.ua/declview/Home/Main/18015/2015
15730	Заболотний Григорій Михайлович	2013	03d32d52-5a5b-45b4-87ab-eb1800720611	json	http://itd.rada.gov.ua/declview/Home/Main/15730/2013
15730	Заболотний Григорій Михайлович	2014	c7c86b4d-7f82-4fef-84d1-5c69c1e786ba	json	http://itd.rada.gov.ua/declview/Home/Main/15730/2014
15730	Заболотний Григорій Михайлович	2015	fbe3801c-6949-4ed6-8a84-5c04f8d5e577	json	http://itd.rada.gov.ua/declview/Home/Main/15730/2015
17991	Загорій Гліб Володимирович	2013	346cca25-763f-462d-804f-1fdbe16bd8a9	json	http://itd.rada.gov.ua/declview/Home/Main/17991/2013
17991	Загорій Гліб Володимирович	2014	04eb405e-32fb-4423-874e-8dbd47ed11f8	json	http://itd.rada.gov.ua/declview/Home/Main/17991/2014
17991	Загорій Гліб Володимирович	2015	5253341b-283e-422f-8316-207e07128d09	json	http://itd.rada.gov.ua/declview/Home/Main/17991/2015
17976	Заліщук Світлана Петрівна	2013	61c33ef0-6167-46d9-85cc-98a6f3890092	json	http://itd.rada.gov.ua/declview/Home/Main/17976/2013
17976	Заліщук Світлана Петрівна	2014	285becc0-aa14-468a-876b-f6c41b6ac9dd	json	http://itd.rada.gov.ua/declview/Home/Main/17976/2014
17976	Заліщук Світлана Петрівна	2015	6e3885d0-404c-468c-8e51-6d81670ef257	json	http://itd.rada.gov.ua/declview/Home/Main/17976/2015
17955	Заставний Роман Йосипович	2013	6665d00a-5553-414f-83ce-77909386765c	json	http://itd.rada.gov.ua/declview/Home/Main/17955/2013
17955	Заставний Роман Йосипович	2014	de5d1ba9-476a-4968-8a94-caa0584fd440	json	http://itd.rada.gov.ua/declview/Home/Main/17955/2014
17955	Заставний Роман Йосипович	2015	f8fb1bc6-242d-4715-8842-18e8dbfe7802	json	http://itd.rada.gov.ua/declview/Home/Main/17955/2015
833	Звягільський Юхим Леонідович	2013	f42f142e-beb4-4fdc-857a-c0237dd6aa5f	json	http://itd.rada.gov.ua/declview/Home/Main/833/2013
833	Звягільський Юхим Леонідович	2014	925eb9c8-d3c9-47a4-89ee-eb0c3612162b	json	http://itd.rada.gov.ua/declview/Home/Main/833/2014
833	Звягільський Юхим Леонідович	2015	48ff57e1-c5a0-4a1f-89a4-4dc92083b07f	json	http://itd.rada.gov.ua/declview/Home/Main/833/2015
19126	Зубач Любомир Львович	2014	e9f5c994-da32-4b89-89b2-414a06102aff	json	http://itd.rada.gov.ua/declview/Home/Main/19126/2014
19126	Зубач Любомир Львович	2015	b8cbb861-d907-4bc9-8150-f12ba17da68e	json	http://itd.rada.gov.ua/declview/Home/Main/19126/2015
8771	Зубик Володимир Володимирович	2013	1d4d111e-b9d1-415b-850a-a24a73de498e	json	http://itd.rada.gov.ua/declview/Home/Main/8771/2013
8771	Зубик Володимир Володимирович	2014	7edf8e69-a04b-4a08-820b-090654983140	json	http://itd.rada.gov.ua/declview/Home/Main/8771/2014
8771	Зубик Володимир Володимирович	2015	b056885d-fada-4978-853a-29bf8263e8a1	json	http://itd.rada.gov.ua/declview/Home/Main/8771/2015
2320	Ківалов Сергій Васильович	2013	10f070e2-1e86-4365-8773-6970209aa32a	json	http://itd.rada.gov.ua/declview/Home/Main/2320/2013
2320	Ківалов Сергій Васильович	2014	610749f7-91bb-4349-8ec3-77b5c92a2043	json	http://itd.rada.gov.ua/declview/Home/Main/2320/2014
2320	Ківалов Сергій Васильович	2015	2eb09391-4fcb-4ccb-854d-b40658931886	json	http://itd.rada.gov.ua/declview/Home/Main/2320/2015
18031	Кіраль Сергій Іванович	2013	092e5e1b-5e28-4e4f-8523-fb3da530b5fa	json	http://itd.rada.gov.ua/declview/Home/Main/18031/2013
18031	Кіраль Сергій Іванович	2014	6c29c33c-8324-4e67-8902-0e0bb47878b9	json	http://itd.rada.gov.ua/declview/Home/Main/18031/2014
18031	Кіраль Сергій Іванович	2015	76e7943c-1a61-4d7e-8216-b2c4a4138c35	json	http://itd.rada.gov.ua/declview/Home/Main/18031/2015
18093	Кірш Олександр Вікторович	2013	3daeb079-76be-42d6-8f94-de14aaf2c16f	json	http://itd.rada.gov.ua/declview/Home/Main/18093/2013
18093	Кірш Олександр Вікторович	2014	1ef6a703-311b-4dfe-8dea-a45ed7850234	json	http://itd.rada.gov.ua/declview/Home/Main/18093/2014
18093	Кірш Олександр Вікторович	2015	40f707f0-27d1-449f-8868-fa3be6ac4ac1	json	http://itd.rada.gov.ua/declview/Home/Main/18093/2015
13694	Кісельов Андрій Миколайович	2013	7c56e61a-0e38-45df-8c55-3086fe6906d9	json	http://itd.rada.gov.ua/declview/Home/Main/13694/2013
13694	Кісельов Андрій Миколайович	2014	55e4dbae-c445-4c0b-8c15-7b5947ae508f	json	http://itd.rada.gov.ua/declview/Home/Main/13694/2014
13694	Кісельов Андрій Миколайович	2015	7d9aa58c-70d9-4500-8d35-1bd444ce4ed2	json	http://itd.rada.gov.ua/declview/Home/Main/13694/2015
7371	Кіссе Антон Іванович	2013	5dff9704-d133-4d46-814d-7c9748e84ecd	json	http://itd.rada.gov.ua/declview/Home/Main/7371/2013
7371	Кіссе Антон Іванович	2014	8adb8003-58b3-47c7-8fe0-101f70bbd444	json	http://itd.rada.gov.ua/declview/Home/Main/7371/2014
7371	Кіссе Антон Іванович	2015	56512ea6-ba6e-47d1-84a0-051c52426513	json	http://itd.rada.gov.ua/declview/Home/Main/7371/2015
18094	Кіт Андрій Богданович	2013	6b9bdc5b-969f-4310-8c7b-e7849bed0243	json	http://itd.rada.gov.ua/declview/Home/Main/18094/2013
18094	Кіт Андрій Богданович	2014	fbeed6f3-cddb-4402-849c-a34f6624936d	json	http://itd.rada.gov.ua/declview/Home/Main/18094/2014
18094	Кіт Андрій Богданович	2015	32ec03d3-acdb-4f12-8773-3105b20217f8	json	http://itd.rada.gov.ua/declview/Home/Main/18094/2015
16618	Кадикало Микола Олегович	2013	10fb7f3a-2f40-405b-8b21-e87d1b15850a	json	http://itd.rada.gov.ua/declview/Home/Main/16618/2013
16618	Кадикало Микола Олегович	2014	3c3ab6f5-e81a-4944-86c9-17993d618a23	json	http://itd.rada.gov.ua/declview/Home/Main/16618/2014
16618	Кадикало Микола Олегович	2015	d1665173-ecd2-4976-8e66-d1a02b863abe	json	http://itd.rada.gov.ua/declview/Home/Main/16618/2015
15801	Каплін Сергій Миколайович	2013	891ecb90-dda8-4f99-8321-fb155f6c14cf	json	http://itd.rada.gov.ua/declview/Home/Main/15801/2013
15801	Каплін Сергій Миколайович	2014	d7b39dc0-4b60-4b8d-82c1-6cb58a155176	json	http://itd.rada.gov.ua/declview/Home/Main/15801/2014
